,FECHAS,PRECIO-usd,MARKET_CAP-usd,TOTAL_VOLUMES,COIN_ID
1040,2022-11-07,0.9997881883783021,69346001162.83171,73874199409.92229,tether
1041,2022-11-08,1.0006307160699452,69511154153.31842,93016469924.66942,tether
1042,2022-11-09,0.9999400443953467,69513632100.61911,129388386062.14882,tether
1043,2022-11-10,0.9935871527774072,69466521505.56256,108993876463.31145,tether
1044,2022-11-11,1.0001194517723697,68441044955.661415,98327010463.73619,tether
1045,2022-11-12,1.0035940661155947,68399398020.52115,63335359287.79127,tether
1046,2022-11-13,0.9998606436908576,67396572037.204094,33697110284.29813,tether
1047,2022-11-14,1.0004819362799917,66441439081.88792,31356687807.689552,tether
1048,2022-11-15,1.0010415086496534,66459223430.902054,52391831358.02371,tether
1049,2022-11-16,1.0008003735784126,66125312403.21258,38525546061.9857,tether
1050,2022-11-17,1.0010894903954044,66019772913.77536,36791792662.71105,tether
1051,2022-11-18,1.0016446513711867,65972069594.07388,30033424551.30771,tether
1052,2022-11-19,1.0003420632302134,65986696851.80106,27854759035.62173,tether
1053,2022-11-20,1.0002046184744031,65965182392.95004,17132635759.571655,tether
1054,2022-11-21,1.0014612684896278,65964018960.94639,25402529237.82819,tether
1055,2022-11-22,1.000944188949225,65939717655.37897,45020483379.111,tether
1056,2022-11-23,0.9990451854495718,65597886005.57602,36813082386.050674,tether
1057,2022-11-24,1.0005017045923228,65543712562.18742,38156998382.6669,tether
1058,2022-11-25,1.0005754481359477,65367598699.39223,31046703494.934116,tether
1059,2022-11-26,0.9996752496876327,65345701967.116714,26511192322.847065,tether
1060,2022-11-27,0.9997564666505927,65338517247.26141,25414680533.209244,tether
1061,2022-11-28,1.0009234782182141,65432655693.52283,23338998168.71224,tether
1062,2022-11-29,1.000362069422928,65361591999.46574,33916231626.976875,tether
1063,2022-11-30,0.9999910349806024,65366405161.820755,32619584473.59502,tether
1064,2022-12-01,1.0011031596655466,65511131600.92582,40073068049.005104,tether
1065,2022-12-02,1.000496085709395,65641200262.3192,30289334225.19933,tether
1066,2022-12-03,1.0004647674561413,65388426943.75712,27666464715.01044,tether
1067,2022-12-04,1.001017510359532,65769558099.30616,20407865657.883003,tether
1068,2022-12-05,1.001229972459558,65557951753.473175,22242975524.12063,tether
1069,2022-12-06,1.000762435871249,65546686928.49787,29795721412.54028,tether
1070,2022-12-07,1.000578215279545,65558601840.21761,26621802985.98367,tether
1071,2022-12-08,1.0004010259826375,65717867682.57215,26719301846.90856,tether
1072,2022-12-09,0.9999380331646442,65681144306.21768,27612891122.21617,tether
1073,2022-12-10,1.0010758599269076,65770950095.572876,27603803218.887566,tether
1074,2022-12-11,0.9996724421810115,65729244224.59175,16962637002.471947,tether
1075,2022-12-12,1.0005257773348109,65766093056.06259,17480426954.682953,tether
1076,2022-12-13,0.9993431706535874,65688467049.99374,28341377733.83306,tether
1077,2022-12-14,0.9997095707071204,65815203375.07555,42878758919.11892,tether
1078,2022-12-15,1.000156186305869,65978794246.08342,34288915681.557587,tether
1079,2022-12-16,0.9986233990493187,65997016215.353096,27062224028.082382,tether
1080,2022-12-17,0.9987556722532764,65770714186.31364,33749705716.237495,tether
